# els cl_kk n0_tt n0_ee n0_te n0_tb n0_eb n0_mv n0_mvpol
1.525000000000000000e+03 3.568759068065458001e-09 9.923998044809956757e-08 9.118854233413914827e-08 5.831512331702158268e-07 7.375310306480960808e-07 6.070077983204724143e-08 2.463793135385582214e-08 3.644242763407466011e-08
1.526000000000000000e+03 3.564895801818833133e-09 9.929043727792806159e-08 9.122985877156354719e-08 5.832134030766035442e-07 7.381837715822561431e-07 6.076016855934621059e-08 2.465467923847610276e-08 3.647042963244640400e-08
1.527000000000000000e+03 3.561032546210039629e-09 9.934123210954846229e-08 9.127125992438903552e-08 5.832767493127862173e-07 7.388370614456850166e-07 6.081958798573171579e-08 2.467145835568410332e-08 3.649845141780273528e-08
1.528000000000000000e+03 3.557383756472371824e-09 9.939235750286008023e-08 9.131274121709550255e-08 5.833413912158793675e-07 7.394908976025603767e-07 6.087903794945200285e-08 2.468826813022476289e-08 3.652649222098028517e-08
1.529000000000000000e+03 3.553520521893151919e-09 9.944381230416878351e-08 9.135429930231577130e-08 5.834074197147003700e-07 7.401452885144453286e-07 6.093851805773502215e-08 2.470510838764611050e-08 3.655455138455022959e-08
1.530000000000000000e+03 3.549871752776987596e-09 9.949558926824233546e-08 9.139592991551767911e-08 5.834749548106368883e-07 7.408002315260902117e-07 6.099802816240343717e-08 2.472197859035537291e-08 3.658262819097617554e-08
1.531000000000000000e+03 3.546008539145165861e-09 9.954768875824484167e-08 9.143762883466822678e-08 5.835441113743773723e-07 7.414557346357854251e-07 6.105756786801783861e-08 2.473887863541887630e-08 3.661072183898525063e-08
1.532000000000000000e+03 3.542359790569501705e-09 9.960010212049400149e-08 9.147939269447732456e-08 5.836150028533835859e-07 7.421117959694864547e-07 6.111713700441251021e-08 2.475580794927627085e-08 3.663883174421559863e-08
1.533000000000000000e+03 3.538496597803331601e-09 9.965282938380010537e-08 9.152121628975138165e-08 5.836877555908618778e-07 7.427684229134659727e-07 6.117673519892092050e-08 2.477276636003612977e-08 3.666695695296633458e-08
1.534000000000000000e+03 3.534847869687590708e-09 9.970586219400811408e-08 9.156309702033207816e-08 5.837624931564788795e-07 7.434256124561133700e-07 6.123636225673240022e-08 2.478975338131821828e-08 3.669509699192378554e-08
1.535000000000000000e+03 3.531199151680708277e-09 9.975919921584010914e-08 9.160502918879096957e-08 5.838393411005906787e-07 7.440833747653783755e-07 6.129601784322033670e-08 2.480676872876568799e-08 3.672325083888596364e-08
1.536000000000000000e+03 3.527335989969770752e-09 9.981283320359864752e-08 9.164701040341043591e-08 5.839184335070194006e-07 7.447417032636467545e-07 6.135570173881641259e-08 2.482381201060026075e-08 3.675141804243847178e-08
1.537000000000000000e+03 3.523687292302966761e-09 9.986676238813274469e-08 9.168903526052392461e-08 5.839998989320716560e-07 7.454006118714803138e-07 6.141541356180214648e-08 2.484088293907704574e-08 3.677959760752943459e-08
1.538000000000000000e+03 3.520038604685687979e-09 9.992097983601450622e-08 9.173110038560409427e-08 5.840838686444733578e-07 7.460600907686789127e-07 6.147515317552364835e-08 2.485798107447360557e-08 3.680778895173734316e-08
1.539000000000000000e+03 3.516175473849142327e-09 9.997548327919508122e-08 9.177320189845001619e-08 5.841704825032825430e-07 7.467201558602972039e-07 6.153492012990278837e-08 2.487510622151289995e-08 3.683599129759192369e-08
1.540000000000000000e+03 3.512526806453030223e-09 1.000302649319872759e-07 9.181533497426216558e-08 5.842598713502576269e-07 7.473807969446247368e-07 6.159471429221915194e-08 2.489225778057432335e-08 3.686420382774568307e-08
1.541000000000000000e+03 3.508878149047574539e-09 1.000853223337133549e-07 9.185749650110741719e-08 5.843521740558075198e-07 7.480420292392976818e-07 6.165453523573401975e-08 2.490943560221480401e-08 3.689242589403284365e-08
1.542000000000000000e+03 3.505229501613331566e-09 1.001406486112207517e-07 9.189968190439308200e-08 5.844475256565974853e-07 7.487038436962635095e-07 6.171438277922507654e-08 2.492663916248427509e-08 3.692065669909694868e-08
1.543000000000000000e+03 3.501580864130907641e-09 1.001962409504122098e-07 9.194188750836805609e-08 5.845460592968428826e-07 7.493662538394088627e-07 6.177425654833689980e-08 2.494386824494881836e-08 3.694889551994665344e-08
1.544000000000000000e+03 3.497717784233674808e-09 1.002520924382166969e-07 9.198410921290587050e-08 5.846479242620772589e-07 7.500292525511009568e-07 6.183415632947631465e-08 2.496112238069366434e-08 3.697714162126781243e-08
1.545000000000000000e+03 3.494069166776593719e-09 1.003082000861791420e-07 9.202634247756224741e-08 5.847532386156734002e-07 7.506928512078827166e-07 6.189408173305088757e-08 2.497840124643664166e-08 3.700539413214030227e-08
1.546000000000000000e+03 3.490420559213221827e-09 1.003645562375548004e-07 9.206858474758008435e-08 5.848621554441432540e-07 7.513570449178603039e-07 6.195403259126307408e-08 2.499570445761663297e-08 3.703365258061056654e-08
1.547000000000000000e+03 3.486771961524366887e-09 1.004211580473640844e-07 9.211082978845912191e-08 5.849747736585796367e-07 7.520218427284666434e-07 6.201400844710040324e-08 2.501303152617468341e-08 3.706191579478347569e-08
1.548000000000000000e+03 3.483123373690885458e-09 1.004779979213305850e-07 9.215307668023702167e-08 5.850912568338755181e-07 7.526872405439235760e-07 6.207400918475927013e-08 2.503038222016716878e-08 3.709018358331797948e-08
1.549000000000000000e+03 3.479474795693684558e-09 1.005350728498760958e-07 9.219531812641244261e-08 5.852116990704956996e-07 7.533532476617597156e-07 6.213403435441840766e-08 2.504775595508133525e-08 3.711845460178791903e-08
1.550000000000000000e+03 3.475826227513719594e-09 1.005923750296903069e-07 9.223755380950756287e-08 5.853362541450059420e-07 7.540198592000846830e-07 6.219408381820180283e-08 2.506515250779357042e-08 3.714672874637120209e-08
1.551000000000000000e+03 3.472177669131996431e-09 1.006499006419777049e-07 9.227977668184031812e-08 5.854650357987447137e-07 7.546870858309690772e-07 6.225415715348147988e-08 2.508257130309117163e-08 3.717500471942541706e-08
1.552000000000000000e+03 3.468529120529568911e-09 1.007076428739061421e-07 9.232198567152845806e-08 5.855981523202102402e-07 7.553549204670262838e-07 6.231425416254458322e-08 2.510001202763245503e-08 3.720328227134499583e-08
1.553000000000000000e+03 3.465095032426023486e-09 1.007655977823548062e-07 9.236417432849265316e-08 5.857357286281791857e-07 7.560233768157223019e-07 6.237437443301116371e-08 2.511747416721569380e-08 3.723156020185314355e-08
1.554000000000000000e+03 3.461446503147937560e-09 1.008237587153275683e-07 9.240634134034320487e-08 5.858778581316147468e-07 7.566924447637050286e-07 6.243451779489733923e-08 2.513495737378968320e-08 3.725983823001120665e-08
1.555000000000000000e+03 3.457797983592830338e-09 1.008821204566668036e-07 9.244848116911897496e-08 5.860246654184958817e-07 7.573621399864213546e-07 6.249468380370037582e-08 2.515246111684709381e-08 3.728811528930594580e-08
1.556000000000000000e+03 3.454149473741949637e-09 1.009406763985014265e-07 9.249059110508628513e-08 5.861762426713986524e-07 7.580324509341929145e-07 6.255487231370319708e-08 2.516998494678435925e-08 3.731639087800907449e-08
1.557000000000000000e+03 3.450500973576590835e-09 1.009994219585001358e-07 9.253266726539598464e-08 5.863326876530456631e-07 7.587033935001289731e-07 6.261508288676109686e-08 2.518752844567769975e-08 3.734466419831160862e-08
1.558000000000000000e+03 3.447066932930836922e-09 1.010583503226936421e-07 9.257470509044821170e-08 5.864940938788863398e-07 7.593749556024985366e-07 6.267531536979503838e-08 2.520509101347209436e-08 3.737293444219184151e-08
1.559000000000000000e+03 3.443418451904135450e-09 1.011174570769035456e-07 9.261670270667840245e-08 5.866605407914621203e-07 7.600471530129780028e-07 6.273556933477155954e-08 2.522267235794673495e-08 3.740120114022194327e-08
1.560000000000000000e+03 3.439769980507358174e-09 1.011767343419070143e-07 9.265865454159478385e-08 5.868321221136747755e-07 7.607199740469922333e-07 6.279584462759577959e-08 2.524027173676892462e-08 3.742946331622956913e-08
1.561000000000000000e+03 3.436335968046008504e-09 1.012361779175939955e-07 9.270055951546721297e-08 5.870089041797525227e-07 7.613934336136773056e-07 6.285614081220233915e-08 2.525788890201971325e-08 3.745772062534365980e-08
1.562000000000000000e+03 3.432687515677798263e-09 1.012957794116531171e-07 9.274241143639525842e-08 5.871909514211552249e-07 7.620675202784409032e-07 6.291645775716788252e-08 2.527552298128076142e-08 3.748597199546620980e-08
1.563000000000000000e+03 3.429039072884339684e-09 1.013555354664320250e-07 9.278420922083772459e-08 5.873783254731290147e-07 7.627422486359798270e-07 6.297679500374776962e-08 2.529317376440932600e-08 3.751421707104810516e-08
1.564000000000000000e+03 3.425605088444584846e-09 1.014154385360796606e-07 9.282594783882429124e-08 5.875711020962607288e-07 7.634176073438875326e-07 6.303715242573336340e-08 2.531084053783382963e-08 3.754245496879631445e-08
1.565000000000000000e+03 3.421956664570446319e-09 1.014754835515262788e-07 9.286762469854150123e-08 5.877693021864240480e-07 7.640936111715170030e-07 6.309752955706952064e-08 2.532852279442846355e-08 3.757068508205096481e-08
1.566000000000000000e+03 3.418522698663624716e-09 1.015356632955377877e-07 9.290923688748107084e-08 5.879730043972910976e-07 7.647702471364908174e-07 6.315792623857626447e-08 2.534621999458717965e-08 3.759890685962120800e-08
1.567000000000000000e+03 3.414874293636587582e-09 1.015959729296929169e-07 9.295077989976172960e-08 5.881822166998836391e-07 7.654475324476055175e-07 6.321834208594487349e-08 2.536393149284651991e-08 3.762711940838295112e-08
1.568000000000000000e+03 3.411440346191560026e-09 1.016564046003145011e-07 9.299225185824566543e-08 5.883969985328215927e-07 7.661254509095440358e-07 6.327877690865638264e-08 2.538165674047359002e-08 3.765532233328349513e-08
1.569000000000000000e+03 3.407791959939775378e-09 1.017169543211865577e-07 9.303364846819237089e-08 5.886173466349940186e-07 7.668040221902014491e-07 6.333923031485658190e-08 2.539939513896700946e-08 3.768351477070214216e-08
1.570000000000000000e+03 3.404358030885763747e-09 1.017776135190051305e-07 9.307496746135424672e-08 5.888433119931807173e-07 7.674832272320458344e-07 6.339970213653043785e-08 2.541714604802889440e-08 3.771169626739952954e-08
1.571000000000000000e+03 3.400924110913942951e-09 1.018383783241185434e-07 9.311620495846632240e-08 5.890748606198202444e-07 7.681630878721739892e-07 6.346019197398767987e-08 2.543490884865914421e-08 3.773986602273542583e-08
1.572000000000000000e+03 3.397275752604334285e-09 1.018992401593235905e-07 9.315735876148414816e-08 5.893120477125364914e-07 7.688435829360312993e-07 6.352069965295730093e-08 2.545268290757285457e-08 3.776802359075952437e-08
1.573000000000000000e+03 3.393841850918261995e-09 1.019601951816584715e-07 9.319842502376909939e-08 5.895548244020503932e-07 7.695247361919596346e-07 6.358122479285191301e-08 2.547046758458452241e-08 3.779616818067293866e-08
1.574000000000000000e+03 3.390407958262276434e-09 1.020212344070969775e-07 9.323940210701023272e-08 5.898032222298243796e-07 7.702065239888345207e-07 6.364176719127591827e-08 2.548826220889880956e-08 3.782429942669309974e-08
1.575000000000000000e+03 3.386759627735887759e-09 1.020823545283506983e-07 9.328028553458353683e-08 5.900571994406527258e-07 7.708889713654210406e-07 6.370232651044987536e-08 2.550606614541877992e-08 3.785241644729041933e-08
1.576000000000000000e+03 3.383325753261183583e-09 1.021435466610564864e-07 9.332107450060369419e-08 5.903167540001143351e-07 7.715720537710649998e-07 6.376290249651462185e-08 2.552387871722317769e-08 3.788051899374262589e-08
1.577000000000000000e+03 3.379891887764862799e-09 1.022048067906038559e-07 9.336176379670587561e-08 5.905818374401231683e-07 7.722557951471340178e-07 6.382349486181807324e-08 2.554169918170080088e-08 3.790860607936658910e-08
1.578000000000000000e+03 3.376458031229850329e-09 1.022661267858671938e-07 9.340235358328973244e-08 5.908524489478972199e-07 7.729401726109989314e-07 6.388410337000320304e-08 2.555952698553208170e-08 3.793667761928404239e-08
1.579000000000000000e+03 3.372809737445228833e-09 1.023275022510108370e-07 9.344283840969352425e-08 5.911285194890320908e-07 7.736252072242762758e-07 6.394472769105113867e-08 2.557736129278758297e-08 3.796473256954747176e-08
1.580000000000000000e+03 3.369375898953586475e-09 1.023889246871581719e-07 9.348321813259531914e-08 5.914100152472146932e-07 7.743108792875139143e-07 6.400536762730024357e-08 2.559520144970426714e-08 3.799277080741645624e-08
1.581000000000000000e+03 3.365942069372071459e-09 1.024503904940380738e-07 9.352348855489232248e-08 5.916968828529602752e-07 7.749972058025050774e-07 6.406602284282777259e-08 2.561304678491354662e-08 3.802079149149108900e-08
1.582000000000000000e+03 3.362508248683779935e-09 1.025118906715094396e-07 9.356364831523278440e-08 5.919890413645692913e-07 7.756841693193882818e-07 6.412669313333628746e-08 2.563089643245231350e-08 3.804879429412114571e-08
1.583000000000000000e+03 3.359074436871854377e-09 1.025734221671399394e-07 9.360369470282680295e-08 5.922864734393901713e-07 7.763717846785388465e-07 6.418737815006001186e-08 2.564874992695282158e-08 3.807677861303794438e-08
1.584000000000000000e+03 3.355640633919476962e-09 1.026349758806528968e-07 9.364362592797262731e-08 5.925890577074670721e-07 7.770600358479027632e-07 6.424807771264662602e-08 2.566660629091406886e-08 3.810474405677772410e-08
1.585000000000000000e+03 3.352206839809874949e-09 1.026965480250203718e-07 9.368343887849694546e-08 5.928967794819610431e-07 7.777489360834986462e-07 6.430879148789842213e-08 2.568446498597842130e-08 3.813268996035371815e-08
1.586000000000000000e+03 3.348773054526315714e-09 1.027581300561252182e-07 9.372313264870502723e-08 5.932095140509170430e-07 7.784384703964563481e-07 6.436951929720329637e-08 2.570232512820096956e-08 3.816061607777528989e-08
1.587000000000000000e+03 3.345339278052108407e-09 1.028197180800970233e-07 9.376270387571034472e-08 5.935272111985056016e-07 7.791286505040494437e-07 6.443026081209238031e-08 2.572018608349367320e-08 3.818852170247491788e-08
1.588000000000000000e+03 3.341905510370608086e-09 1.028813040890678413e-07 9.380215201812726337e-08 5.938497648731309105e-07 7.798194622287487761e-07 6.449101586100243273e-08 2.573804706329201939e-08 3.821640665007370607e-08
1.589000000000000000e+03 3.338471751465206620e-09 1.029428840883389853e-07 9.384147335438259234e-08 5.941770839890271656e-07 7.805109148009752918e-07 6.455178411493619544e-08 2.575590731806756453e-08 3.824427015255383159e-08
1.590000000000000000e+03 3.335038001319340956e-09 1.030044492377385517e-07 9.388066790505340888e-08 5.945090743041634669e-07 7.812029957604077272e-07 6.461256537076504300e-08 2.577376606602234494e-08 3.827211210657929320e-08
1.591000000000000000e+03 3.331604259916489817e-09 1.030659963631282820e-07 9.391973227293809370e-08 5.948456091529585490e-07 7.818957124510522341e-07 6.467335934285539692e-08 2.579162256888173906e-08 3.829993181157966858e-08
1.592000000000000000e+03 3.328384971217441582e-09 1.031275176286061957e-07 9.395866557442789045e-08 5.951866053744671690e-07 7.825890533689822965e-07 6.473416583411133275e-08 2.580947606006720502e-08 3.832772901498266996e-08
1.593000000000000000e+03 3.324951247082206587e-09 1.031890079908899234e-07 9.399746587474456704e-08 5.955319340441571650e-07 7.832830254571571529e-07 6.479498454701948931e-08 2.582732578556134557e-08 3.835550325368802855e-08
1.594000000000000000e+03 3.321517531640880126e-09 1.032504613743232017e-07 9.403613204577117049e-08 5.958814855085102474e-07 7.839776154049804682e-07 6.485581532009619835e-08 2.584517102229221218e-08 3.838325424594070327e-08
1.595000000000000000e+03 3.318083824877103048e-09 1.033118725700703304e-07 9.407466186910031426e-08 5.962351553547142619e-07 7.846728313764980953e-07 6.491665783582628916e-08 2.586301102652443795e-08 3.841098147314896098e-08
1.596000000000000000e+03 3.314650126774561284e-09 1.033732341326889524e-07 9.411305478643337901e-08 5.965928039170296067e-07 7.853686578097258538e-07 6.497751197761696033e-08 2.588084497853673651e-08 3.843868476315878146e-08
1.597000000000000000e+03 3.311430880451316154e-09 1.034345418854032241e-07 9.415130833321676544e-08 5.969543185857054442e-07 7.860651047509750947e-07 6.503837735991293590e-08 2.589867215440023993e-08 3.846636353129971056e-08
1.598000000000000000e+03 3.307997199454503429e-09 1.034957883175320595e-07 9.418942258980744370e-08 5.973195709651294899e-07 7.867621537835025779e-07 6.509925390958282056e-08 2.591649180168618769e-08 3.849401772632809462e-08
1.599000000000000000e+03 3.304563527070431727e-09 1.035569696373930460e-07 9.422739501235585901e-08 5.976884246262843567e-07 7.874598164602723096e-07 6.516014126240960708e-08 2.593430317289864470e-08 3.852164675667964375e-08
1.600000000000000000e+03 3.301344305914054164e-09 1.036180777631842127e-07 9.426522614497141272e-08 5.980607389347398474e-07 7.881580729760398558e-07 6.522103932468764192e-08 2.595210548538160953e-08 3.854925064077930980e-08
1.601000000000000000e+03 3.297910650539717192e-09 1.036791098587251881e-07 9.430291291976657375e-08 5.984364013933777425e-07 7.888569362025251943e-07 6.528194773202149829e-08 2.596989805655147728e-08 3.857682869829668814e-08
1.602000000000000000e+03 3.294691446026657336e-09 1.037400583577095573e-07 9.434045681570838127e-08 5.988152458867829537e-07 7.895563835180352845e-07 6.534286640883415854e-08 2.598768015728283622e-08 3.860438110991024595e-08
1.603000000000000000e+03 3.291257807598596693e-09 1.038009198795064847e-07 9.437785412418650429e-08 5.991971597301145375e-07 7.902564290990203752e-07 6.540379501753356088e-08 2.600545102590616695e-08 3.863190709627775335e-08
1.604000000000000000e+03 3.288038619666389999e-09 1.038616870126238317e-07 9.441510724726983480e-08 5.995819771476969210e-07 7.909570490665687153e-07 6.546473347726571211e-08 2.602321001021273077e-08 3.865940699064912318e-08
1.605000000000000000e+03 3.284604998121463680e-09 1.039223561441419426e-07 9.445221215092988166e-08 5.999695793252776452e-07 7.916582571499451206e-07 6.552568145296666585e-08 2.604095629606609016e-08 3.868687995888898035e-08
1.606000000000000000e+03 3.281385826707956626e-09 1.039829201806930385e-07 9.448917158934547865e-08 6.003597968272655922e-07 7.923600297451465125e-07 6.558663889235337960e-08 2.605868927482468907e-08 3.871432640334208423e-08
1.607000000000000000e+03 3.277952221983335713e-09 1.040433766065232769e-07 9.452598179964216135e-08 6.007524816373211713e-07 7.930623781430124928e-07 6.564760543867210636e-08 2.607640815937207705e-08 3.874174552670346841e-08
1.608000000000000000e+03 3.274733067026684139e-09 1.041037173434937335e-07 9.456264513642511879e-08 6.011475055202095281e-07 7.937652816880127564e-07 6.570858103434824322e-08 2.609411232790788570e-08 3.876913766260432967e-08
1.609000000000000000e+03 3.271299479059851977e-09 1.041639402947888793e-07 9.459915896727941501e-08 6.015446956632523241e-07 7.944687471178460005e-07 6.576956534756360790e-08 2.611180105674454229e-08 3.879650221141768986e-08
1.610000000000000000e+03 3.268080340498519850e-09 1.042240369041487154e-07 9.463552496380270740e-08 6.019439038244912024e-07 7.951727579538730126e-07 6.583055837450373308e-08 2.612947361651762621e-08 3.882383941095555312e-08
1.611000000000000000e+03 3.264861210029242124e-09 1.042840067482164603e-07 9.467174079798189014e-08 6.023449830384933620e-07 7.958773165171474510e-07 6.589155971490585977e-08 2.614712944402872697e-08 3.885114868826210299e-08
1.612000000000000000e+03 3.261427647000027317e-09 1.043438408349249552e-07 9.470780880850510616e-08 6.027477820899924548e-07 7.965824101948716397e-07 6.595256939620448515e-08 2.616476783618209608e-08 3.887843040458059272e-08
1.613000000000000000e+03 3.258208532834543158e-09 1.044035372769272587e-07 9.474372628959347397e-08 6.031521404742794013e-07 7.972880371593891417e-07 6.601358701846556517e-08 2.618238807818336819e-08 3.890568392298591449e-08
1.614000000000000000e+03 3.254989426715826503e-09 1.044630895842036719e-07 9.477949561073758226e-08 6.035579168541471209e-07 7.979941864018895040e-07 6.607461265051321346e-08 2.619998965286956286e-08 3.893290962465968964e-08
1.615000000000000000e+03 3.251555888485915353e-09 1.045224952139213970e-07 9.481511480230775040e-08 6.039649519317201249e-07 7.987008557370153348e-07 6.613564587329185544e-08 2.621757185862080380e-08 3.896010698973714085e-08
1.616000000000000000e+03 3.248336798580146326e-09 1.045817474366892373e-07 9.485058614493231410e-08 6.043730824120733376e-07 7.994080334388248417e-07 6.619668675244896648e-08 2.623513411339367645e-08 3.898727638389185440e-08
1.617000000000000000e+03 3.245117716676197877e-09 1.046408448793282426e-07 9.488590789864086502e-08 6.047821870865502356e-07 8.001157170942036379e-07 6.625773491420476236e-08 2.625267588482131300e-08 3.901441734157339961e-08
1.618000000000000000e+03 3.241898642759226662e-09 1.046997792444323311e-07 9.492108218327750811e-08 6.051920625712245641e-07 8.008238937701655349e-07 6.631879037139564360e-08 2.627019639441932613e-08 3.904153018357338973e-08
1.619000000000000000e+03 3.238679576814429872e-09 1.047585509630203590e-07 9.495610770331491935e-08 6.056026158269164769e-07 8.015325618812304504e-07 6.637985279157831756e-08 2.628769531744599751e-08 3.906861453374998991e-08
1.620000000000000000e+03 3.235246079503151361e-09 1.048171517357782765e-07 9.499098658115689753e-08 6.060136401387314307e-07 8.022417066766857379e-07 6.644092220871074540e-08 2.630517187033730638e-08 3.909567072134789121e-08
1.621000000000000000e+03 3.232027029621654060e-09 1.048755814415570919e-07 9.502571797167526074e-08 6.064250267130901125e-07 8.029513278062372163e-07 6.650199826937171212e-08 2.632262569621805578e-08 3.912269843936718184e-08
1.622000000000000000e+03 3.228807987667935158e-09 1.049338325066479444e-07 9.506030368616359578e-08 6.068365881548858083e-07 8.036614090222313462e-07 6.656308101505258401e-08 2.634005606916605449e-08 3.914969796774709586e-08
1.623000000000000000e+03 3.225588953627335362e-09 1.049919047437573308e-07 9.509474338024232764e-08 6.072482034720706597e-07 8.043719508385655578e-07 6.662417013038778792e-08 2.635746265032621864e-08 3.917666909785650976e-08
1.624000000000000000e+03 3.222369927485234668e-09 1.050497906542480733e-07 9.512903873579016136e-08 6.076596992129713433e-07 8.050829344678607219e-07 6.668526563489453791e-08 2.637484472855341917e-08 3.920361208089588850e-08
1.625000000000000000e+03 3.219150909227044917e-09 1.051074908140268859e-07 9.516319001982837051e-08 6.080709477701062742e-07 8.057943631876559827e-07 6.674636726440277919e-08 2.639220205856508275e-08 3.923052683026657541e-08
1.626000000000000000e+03 3.215931898838216004e-09 1.051649976796501624e-07 9.519719832611335482e-08 6.084817972735065286e-07 8.065062155951198643e-07 6.680747498728518824e-08 2.640953391096880690e-08 3.925741348046317501e-08
1.627000000000000000e+03 3.212712896304233390e-09 1.052223119052684781e-07 9.523106509033219768e-08 6.088920859509027855e-07 8.072184982403674651e-07 6.686858858472604975e-08 2.642684008167060008e-08 3.928427215998740798e-08
1.628000000000000000e+03 3.209493901610617692e-09 1.052794265464182902e-07 9.526479068263750294e-08 6.093016977737326730e-07 8.079311843878960541e-07 6.692970801107300100e-08 2.644411988294060615e-08 3.931110287634041943e-08
1.629000000000000000e+03 3.206274914742926336e-09 1.053363422847818414e-07 9.529837715550511300e-08 6.097104516536053171e-07 8.086442866247215301e-07 6.699083300172687237e-08 2.646137312312191760e-08 3.933790584829915970e-08
1.630000000000000000e+03 3.203055935686750250e-09 1.053930522921569361e-07 9.533182464499014500e-08 6.101182538828979391e-07 8.093577711533027496e-07 6.705196361609760188e-08 2.647859915461169620e-08 3.936468108056724244e-08
1.631000000000000000e+03 3.200051401967219089e-09 1.054495574396620224e-07 9.536513554918107133e-08 6.105249210696245206e-07 8.100716569523688782e-07 6.711309951892571088e-08 2.649579781617999645e-08 3.939142882777625796e-08
1.632000000000000000e+03 3.196832438329968794e-09 1.055058513794691663e-07 9.539831051236782556e-08 6.109303597432401344e-07 8.107859047369842438e-07 6.717424082325318573e-08 2.651296853269582460e-08 3.941814920072037893e-08
1.633000000000000000e+03 3.193613482461419728e-09 1.055619349816354836e-07 9.543135118281811746e-08 6.113343889643128029e-07 8.115005369925690028e-07 6.723538723773020637e-08 2.653011110059052491e-08 3.944484234268062820e-08
1.634000000000000000e+03 3.190394534347303853e-09 1.056178023327833462e-07 9.546425998052879428e-08 6.117369146786586523e-07 8.122155118753472187e-07 6.729653883216918860e-08 2.654722509888257498e-08 3.947150865397904386e-08
1.635000000000000000e+03 3.187175593973388284e-09 1.056734543737838756e-07 9.549703693606916919e-08 6.121377776525306346e-07 8.129308519008257639e-07 6.735769533830419690e-08 2.656431024832753937e-08 3.949814801091128809e-08
1.636000000000000000e+03 3.184171098061826195e-09 1.057288854952705666e-07 9.552968562112168122e-08 6.125368776506610687e-07 8.136465172139463361e-07 6.741885683445859441e-08 2.658136622828022901e-08 3.952476101519545159e-08
1.637000000000000000e+03 3.180952172965712788e-09 1.057840970621792831e-07 9.556220591988919731e-08 6.129340548938934157e-07 8.143625275222578597e-07 6.748002309406827310e-08 2.659839277769733181e-08 3.955134753366376726e-08
1.638000000000000000e+03 3.177733255567505943e-09 1.058390837280520380e-07 9.559460156350473390e-08 6.133292108765302276e-07 8.150788446089346913e-07 6.754119412152850017e-08 2.661538959882495574e-08 3.957790817189239546e-08
1.639000000000000000e+03 3.174514345853110916e-09 1.058938469922177485e-07 9.562687254624997156e-08 6.137221994870710517e-07 8.157954876056104785e-07 6.760236974921636550e-08 2.663235648219829170e-08 3.960444283709286714e-08
1.640000000000000000e+03 3.171509879905825305e-09 1.059483814301613768e-07 9.565902235086092246e-08 6.141129303920393253e-07 8.165124183247223428e-07 6.766354991777892052e-08 2.664929311180402457e-08 3.963095207242361711e-08
1.641000000000000000e+03 3.168290985357647429e-09 1.060026893957095431e-07 9.569105212602194213e-08 6.145012611024669770e-07 8.172296553406396852e-07 6.772473455441479515e-08 2.666619944303828939e-08 3.965743601712462626e-08
1.642000000000000000e+03 3.165286534230427045e-09 1.060567653127443925e-07 9.572296394301468523e-08 6.148871035859781823e-07 8.179471619671611852e-07 6.778592353362913640e-08 2.668307503681464480e-08 3.968389495146186500e-08
1.643000000000000000e+03 3.162067654793274762e-09 1.061106119624017809e-07 9.575476067685567932e-08 6.152703215866555250e-07 8.186649540863026228e-07 6.784711684533457596e-08 2.669992002865717784e-08 3.971032933444479694e-08
1.644000000000000000e+03 3.158848782970364271e-09 1.061642241593353037e-07 9.578644368854409682e-08 6.156508249014937860e-07 8.193829990199318454e-07 6.790831438787863689e-08 2.671673395322900938e-08 3.973673933444891435e-08
1.645000000000000000e+03 3.155844354050790183e-09 1.062176047459151712e-07 9.581801599716338915e-08 6.160284914959297669e-07 8.201013089711993729e-07 6.796951605413033903e-08 2.673351696954120601e-08 3.976312540416394817e-08
1.646000000000000000e+03 3.152625497256427933e-09 1.062707484971894786e-07 9.584947912721507501e-08 6.164032253930403204e-07 8.208198536052970069e-07 6.803072189091971205e-08 2.675026863729263811e-08 3.978948779280242997e-08
1.647000000000000000e+03 3.149621083021517876e-09 1.063236591140653479e-07 9.588083625554437161e-08 6.167749176347378295e-07 8.215386449479654869e-07 6.809193174571127609e-08 2.676698920017129977e-08 3.981582696697692345e-08
1.648000000000000000e+03 3.146402241201181499e-09 1.063763313276249014e-07 9.591208919258991835e-08 6.171434859366175557e-07 8.222576511050990619e-07 6.815314571167158793e-08 2.678367826889813984e-08 3.984214324300849462e-08
1.649000000000000000e+03 3.143397841597313076e-09 1.064287693038475418e-07 9.594324107105570298e-08 6.175088235252865763e-07 8.229768866286448858e-07 6.821436356458984852e-08 2.680033610958673680e-08 3.986843705786475840e-08
1.650000000000000000e+03 3.140179014696742004e-09 1.064809679182021759e-07 9.597429399799592409e-08 6.178708433220786142e-07 8.236963164848213576e-07 6.827558542962066829e-08 2.681696235809401682e-08 3.989470879213287781e-08
1.651000000000000000e+03 3.137174629670552968e-09 1.065329317553958074e-07 9.600525074162426170e-08 6.182294531122652956e-07 8.244159585392423187e-07 6.833681107629241741e-08 2.683355730928341172e-08 3.992095882021608642e-08
1.652000000000000000e+03 3.134170251834699235e-09 1.065846556558484827e-07 9.603611422002311159e-08 6.185845675173590629e-07 8.251357748749096603e-07 6.839804059680538658e-08 2.685012065548177402e-08 3.994718765391390571e-08
1.653000000000000000e+03 3.130951447134135445e-09 1.066361446239003110e-07 9.606688644773853810e-08 6.189361074874563656e-07 8.258557868121785191e-07 6.845927381566240917e-08 2.686665269687736186e-08 3.997339555858381818e-08
