# els cl_kk n0_tt n0_ee n0_te n0_tb n0_eb n0_mv n0_mvpol
1.148000000000000000e+03 5.637680904610530812e-09 8.715396907059054210e-08 5.633304403891592263e-08 4.532297150441699238e-07 3.272702451289203538e-07 2.593396917988349617e-08 1.368982579999606052e-08 1.775850818880119126e-08
1.149000000000000000e+03 5.629734095622211357e-09 8.717324977664244379e-08 5.634117664374633486e-08 4.533515484724571077e-07 3.275784057065528078e-07 2.596010148952375733e-08 1.369871163435242355e-08 1.777156681992741571e-08
1.150000000000000000e+03 5.622001872972321413e-09 8.719271096695041800e-08 5.634948732435140515e-08 4.534759346667142730e-07 3.278868481636384615e-07 2.598626607701403946e-08 1.370761972290831767e-08 1.778465260135266716e-08
1.151000000000000000e+03 5.614055141297973984e-09 8.721235552134098800e-08 5.635797735169427041e-08 4.536027248106542785e-07 3.281955837328286652e-07 2.601246296156634682e-08 1.371655013660386230e-08 1.779776571394305042e-08
1.152000000000000000e+03 5.606322995113037886e-09 8.723218177633893359e-08 5.636664383356503053e-08 4.537319720508118460e-07 3.285046159759076557e-07 2.603869221616642476e-08 1.372550277338636405e-08 1.781090594855062284e-08
1.153000000000000000e+03 5.598376340350896725e-09 8.725219331271267061e-08 5.637548752403578588e-08 4.538635552001116866e-07 3.288139561603111973e-07 2.606495385039982749e-08 1.373447771290806992e-08 1.782407342937207337e-08
1.154000000000000000e+03 5.590644270232786654e-09 8.727238854673690434e-08 5.638450610275699435e-08 4.539975024620572735e-07 3.291236074247206170e-07 2.609124793348972044e-08 1.374347486336913397e-08 1.783726800106434545e-08
1.155000000000000000e+03 5.582697691983868635e-09 8.729277069509610696e-08 5.639369911753040924e-08 4.541337125775084625e-07 3.294335808719187443e-07 2.611757446167559497e-08 1.375249423736977018e-08 1.785048966015005779e-08
1.156000000000000000e+03 5.574965697537219556e-09 8.731333748866250613e-08 5.640306564921543322e-08 4.542722063130026150e-07 3.297438794211754622e-07 2.614393349932144987e-08 1.376153579981021202e-08 1.786373838784286004e-08
1.157000000000000000e+03 5.567233740618622457e-09 8.733409256886144704e-08 5.641260357980119210e-08 4.544128747335946424e-07 3.300545137973153228e-07 2.617032503332489975e-08 1.377059946362662622e-08 1.787701400825411409e-08
1.158000000000000000e+03 5.559501821130813307e-09 8.735503321148377594e-08 5.642231289293450386e-08 4.545557393505591604e-07 3.303654868768712148e-07 2.619674911542868927e-08 1.377968523228987753e-08 1.789031658600532667e-08
1.159000000000000000e+03 5.551769938976862255e-09 8.737616237792581832e-08 5.643219080961292393e-08 4.547007287669325973e-07 3.306768090730616861e-07 2.622320572821900887e-08 1.378879299415527459e-08 1.790364587528486635e-08
1.160000000000000000e+03 5.544038094060175285e-09 8.739747810474468836e-08 5.644223706558518825e-08 4.548478055085995617e-07 3.309884831115171061e-07 2.624969491347718803e-08 1.379792269863775005e-08 1.791700190994333615e-08
1.161000000000000000e+03 5.536306286284489252e-09 8.741898228278395886e-08 5.645244939015493193e-08 4.549969128569849553e-07 3.313005191369903064e-07 2.627621664644629668e-08 1.380707424762739504e-08 1.793038449020780702e-08
1.162000000000000000e+03 5.528789059172780347e-09 8.744067348649174563e-08 5.646282674596893144e-08 4.551480375971764611e-07 3.316129196697076488e-07 2.630277095564560657e-08 1.381624757501076181e-08 1.794379356458813539e-08
1.163000000000000000e+03 5.521057325074399865e-09 8.746255331756073864e-08 5.647336785082311533e-08 4.553010738972584890e-07 3.319256943628679936e-07 2.632935780809953943e-08 1.382544258516490467e-08 1.795722902767175919e-08
1.164000000000000000e+03 5.513325627830765371e-09 8.748461981524147126e-08 5.648407000744729290e-08 4.554560493805459012e-07 3.322388456658685958e-07 2.635597722702867633e-08 1.383465913411162317e-08 1.797069065632566925e-08
1.165000000000000000e+03 5.505808510015753464e-09 8.750687532542329583e-08 5.649493347503737089e-08 4.556128412139593285e-07 3.325523830153957356e-07 2.638262916863035614e-08 1.384389721712323101e-08 1.798417849456668376e-08
1.166000000000000000e+03 5.498076885881492238e-09 8.752931713867282046e-08 5.650595400047526665e-08 4.557715125354320681e-07 3.328663084017347996e-07 2.640931365089450649e-08 1.385315660743333978e-08 1.799769215744569463e-08
1.167000000000000000e+03 5.490559840356807481e-09 8.755194728237645398e-08 5.651713270675755281e-08 4.559318698418328372e-07 3.331806312906207453e-07 2.643603062010804181e-08 1.386243727530643104e-08 1.801123177074393800e-08
1.168000000000000000e+03 5.483042830680520779e-09 8.757476296250747848e-08 5.652846475947492388e-08 4.560940202237983080e-07 3.334953532580263457e-07 2.646278008612092957e-08 1.387173899307360439e-08 1.802479688452830534e-08
1.169000000000000000e+03 5.475525856760600016e-09 8.759776620096122643e-08 5.653995115145639592e-08 4.562577827059577421e-07 3.338104834920577455e-07 2.648956198453425733e-08 1.388106173022220686e-08 1.803838760533246971e-08
1.170000000000000000e+03 5.468008918505320789e-09 8.762095455532606920e-08 5.655158758094298621e-08 4.564232266906382226e-07 3.341260235638654003e-07 2.651637631967272055e-08 1.389040526213338130e-08 1.805200353249659561e-08
1.171000000000000000e+03 5.460492015823271369e-09 8.764432868840129106e-08 5.656337371261022617e-08 4.565901986038870223e-07 3.344419821090012939e-07 2.654322301581461116e-08 1.389976946434461763e-08 1.806564463091731499e-08
1.172000000000000000e+03 5.452975148623360971e-09 8.766788728342617256e-08 5.657530695376907140e-08 4.567587494955309336e-07 3.347583607693372036e-07 2.657010206613139767e-08 1.390915422227643400e-08 1.807931066674494128e-08
1.173000000000000000e+03 5.445458316814799080e-09 8.769163056352703265e-08 5.658738475028282477e-08 4.569287677294841269e-07 3.350751676249112074e-07 2.659701339023292016e-08 1.391855930185987481e-08 1.809300137483934198e-08
1.174000000000000000e+03 5.437941520307111988e-09 8.771555617241876451e-08 5.659960613012177449e-08 4.571002572959751388e-07 3.353924043298028920e-07 2.662395697240426569e-08 1.392798461294143004e-08 1.810671668079124024e-08
1.175000000000000000e+03 5.430424759010130391e-09 8.773966441443963112e-08 5.661196766441378570e-08 4.572730861951863437e-07 3.357100786842542300e-07 2.665093272327521960e-08 1.393742984726666260e-08 1.812045622397757306e-08
1.176000000000000000e+03 5.423122572060673848e-09 8.776395320880211085e-08 5.662446804871998679e-08 4.574473011345765549e-07 3.360281920194926945e-07 2.667794061984015528e-08 1.394689493730069758e-08 1.813421989085803402e-08
1.177000000000000000e+03 5.415605880606095011e-09 8.778842306138175545e-08 5.663710459084694521e-08 4.576227696566039299e-07 3.363467520825345077e-07 2.670498056720426767e-08 1.395637962100138579e-08 1.814800739161935725e-08
1.178000000000000000e+03 5.408303762701825232e-09 8.781307082029980266e-08 5.664987500781246039e-08 4.577995247315442437e-07 3.366657597841355938e-07 2.673205253756639357e-08 1.396588372833487016e-08 1.816181850834822188e-08
1.179000000000000000e+03 5.400787140734743177e-09 8.783789781827740198e-08 5.666277723644269028e-08 4.579774742001763559e-07 3.369852229095186547e-07 2.675915642189797402e-08 1.397540708860231157e-08 1.817565300726558591e-08
1.180000000000000000e+03 5.393485091524058772e-09 8.786289972970960797e-08 5.667580850291441959e-08 4.581565992641942537e-07 3.373051418991661282e-07 2.678629218716618653e-08 1.398494942039343448e-08 1.818951061560534353e-08
1.181000000000000000e+03 5.386183076375245933e-09 8.788807844702811404e-08 5.668896680595642992e-08 4.583368408223850150e-07 3.376255245391596608e-07 2.681345971138835723e-08 1.399451059683946538e-08 1.820339109805402605e-08
1.182000000000000000e+03 5.378881095201816309e-09 8.791342951156340005e-08 5.670224916407263479e-08 4.585181901092663017e-07 3.379463708797858514e-07 2.684065895746154788e-08 1.400409032651290039e-08 1.821729415643346726e-08
1.183000000000000000e+03 5.371364610848003241e-09 8.793895394018309846e-08 5.671565365374793158e-08 4.587005511813365571e-07 3.382676885983914566e-07 2.686788979323807383e-08 1.401368842645892754e-08 1.823121955683620367e-08
1.184000000000000000e+03 5.364062697673118826e-09 8.796464797695746211e-08 5.672917737255962479e-08 4.588839661246734334e-07 3.385894775334862567e-07 2.689515217843451717e-08 1.402330467253221086e-08 1.824516700563797625e-08
1.185000000000000000e+03 5.356975354673323971e-09 8.799051237975532392e-08 5.674281778823442659e-08 4.590683012803555955e-07 3.389117450800254882e-07 2.692244597057345439e-08 1.403293879816203380e-08 1.825913619929288166e-08
1.186000000000000000e+03 5.349673508542376980e-09 8.801654306397489950e-08 5.675657250866234223e-08 4.592535944790554186e-07 3.392344910338348765e-07 2.694977112312677674e-08 1.404259059473318779e-08 1.827312689191112652e-08
1.187000000000000000e+03 5.342371695958737311e-09 8.804274046412761335e-08 5.677043869209393742e-08 4.594397548693181700e-07 3.395577224538884278e-07 2.697712748243477328e-08 1.405225980343969737e-08 1.828713874070961091e-08
1.188000000000000000e+03 5.335069916837652038e-09 8.806910059184768672e-08 5.678441374820947772e-08 4.596267804262397503e-07 3.398814391265253634e-07 2.700451500025823936e-08 1.406194616670226615e-08 1.830117147633822359e-08
1.189000000000000000e+03 5.327768171094656922e-09 8.809562317923528758e-08 5.679849516750390769e-08 4.598146229978718039e-07 3.402056478923517899e-07 2.703193351863787187e-08 1.407164946509654758e-08 1.831522478639616556e-08
1.190000000000000000e+03 5.320680993583418729e-09 8.812230520640688896e-08 5.681267953930597098e-08 4.600032572929845662e-07 3.405303481052418165e-07 2.705938297877460236e-08 1.408136938844420656e-08 1.832929830923220816e-08
1.191000000000000000e+03 5.313379314041855249e-09 8.814914556668564906e-08 5.682696509167505285e-08 4.601926690830897901e-07 3.408555469945086750e-07 2.708686321366792450e-08 1.409110576976394057e-08 1.834339180289878500e-08
1.192000000000000000e+03 5.306292201960577867e-09 8.817614098478362570e-08 5.684134772271404798e-08 4.603827758586513325e-07 3.411812429992442325e-07 2.711437415417528327e-08 1.410085819020157859e-08 1.835750482666628031e-08
1.193000000000000000e+03 5.299205122319918729e-09 8.820329009534317225e-08 5.685582647135690159e-08 4.605736060954324019e-07 3.415074438921123924e-07 2.714191562942141018e-08 1.411062656458045358e-08 1.837163721942824333e-08
1.194000000000000000e+03 5.291903541307385787e-09 8.823059049736625815e-08 5.687039606673741443e-08 4.607650408167631361e-07 3.418341473158189271e-07 2.716948756781965981e-08 1.412041038638418874e-08 1.838578841483358711e-08
1.195000000000000000e+03 5.284816526604069972e-09 8.825803963960575313e-08 5.688505640634535635e-08 4.609571648883510049e-07 3.421613615027408433e-07 2.719708978921654013e-08 1.413020964292125430e-08 1.839995833538420011e-08
1.196000000000000000e+03 5.277729544097061299e-09 8.828563494299942076e-08 5.689980137345484722e-08 4.611498270434564740e-07 3.424890835147207996e-07 2.722472221734403991e-08 1.414002373638875594e-08 1.841414632134439710e-08
1.197000000000000000e+03 5.270642593705627766e-09 8.831337462296349503e-08 5.691463138268778681e-08 4.613431273564685100e-07 3.428173218147304110e-07 2.725238466108377598e-08 1.414985271620667215e-08 1.842835234265831906e-08
1.198000000000000000e+03 5.263555675349318616e-09 8.834125507044882404e-08 5.692954031478092836e-08 4.615369376875926486e-07 3.431460731101913576e-07 2.728007704271514840e-08 1.415969597670154627e-08 1.844257573574326226e-08
1.199000000000000000e+03 5.256468788947942824e-09 8.836927471095055636e-08 5.694452772706648258e-08 4.617312984218441025e-07 3.434753458730056287e-07 2.730779916582883233e-08 1.416955346096099140e-08 1.845681637660303968e-08
1.200000000000000000e+03 5.249381934421582334e-09 8.839742991269482400e-08 5.695958908370535080e-08 4.619261468615882060e-07 3.438051364369988997e-07 2.733555094757836492e-08 1.417942471823134078e-08 1.847107376265003997e-08
1.201000000000000000e+03 5.242509643328804300e-09 8.842571887385605534e-08 5.697472161583497943e-08 4.621214885450052009e-07 3.441354535849866618e-07 2.736333217855417953e-08 1.418930950462180543e-08 1.848534751768794022e-08
1.202000000000000000e+03 5.235422852016802177e-09 8.845413824502647835e-08 5.698992268631368427e-08 4.623172560754238623e-07 3.444662930055824365e-07 2.739114277234630268e-08 1.419920748593500659e-08 1.849963733452228897e-08
1.203000000000000000e+03 5.228336092342139069e-09 8.848268595377633816e-08 5.700518844988061262e-08 4.625134965902947262e-07 3.447976638230081381e-07 2.741898251323157604e-08 1.420911838114404214e-08 1.851394271853360646e-08
1.204000000000000000e+03 5.221463894974750271e-09 8.851135793472323972e-08 5.702051684864984986e-08 4.627101185465631996e-07 3.451295613015890089e-07 2.744685131426634907e-08 1.421904184824397571e-08 1.852826342107590370e-08
1.205000000000000000e+03 5.214377198042945964e-09 8.854015284018401706e-08 5.703590373460521283e-08 4.629071466399989084e-07 3.454619946727282357e-07 2.747474895580884746e-08 1.422897758240187544e-08 1.854259891136430575e-08
1.206000000000000000e+03 5.207505062671468563e-09 8.856906600591606693e-08 5.705134717753791440e-08 4.631045197040143910e-07 3.457949588476394893e-07 2.750267534239773016e-08 1.423892525822950856e-08 1.855694894823365319e-08
1.207000000000000000e+03 5.200418428171118507e-09 8.859809554825685599e-08 5.706684293932582262e-08 4.633022682413046993e-07 3.461284630413160168e-07 2.753063025004345569e-08 1.424888455408269335e-08 1.857131298689083025e-08
1.208000000000000000e+03 5.193546354487141523e-09 8.862723749524916893e-08 5.708238834930805524e-08 4.635003415610530323e-07 3.464625020919587840e-07 2.755861357427258660e-08 1.425885512200956446e-08 1.858569070148114378e-08
1.209000000000000000e+03 5.186674311385127799e-09 8.865648953848500691e-08 5.709798014395688209e-08 4.636987457819252337e-07 3.467970848757463769e-07 2.758662509270102319e-08 1.426883666525334314e-08 1.860008164860625511e-08
1.210000000000000000e+03 5.179802298789222391e-09 8.868584731128351462e-08 5.711361535492539740e-08 4.638974434751274687e-07 3.471322064925219919e-07 2.761466469273224235e-08 1.427882881620242675e-08 1.861448546493362151e-08
1.211000000000000000e+03 5.172930316623822647e-09 8.871530889288534495e-08 5.712929059177640681e-08 4.640964511009099172e-07 3.474678753216507510e-07 2.764273214653788311e-08 1.428883128609799128e-08 1.862890168876964777e-08
1.212000000000000000e+03 5.166058364813573239e-09 8.874486899589116841e-08 5.714500289244346930e-08 4.642957305638289807e-07 3.478040868312198245e-07 2.767082733583116751e-08 1.429884368058137528e-08 1.864332995251684131e-08
1.213000000000000000e+03 5.159186443283370304e-09 8.877452612518265546e-08 5.716074879026744332e-08 4.644953029383799067e-07 3.481408488772098707e-07 2.769895003056920005e-08 1.430886571843991006e-08 1.865776978297230854e-08
1.214000000000000000e+03 5.152314551958354824e-09 8.880427503145442022e-08 5.717652517603548967e-08 4.646950785529386724e-07 3.484781571929756443e-07 2.772710011122337635e-08 1.431889694645429042e-08 1.867222079391850290e-08
1.215000000000000000e+03 5.145442690763915933e-09 8.883411475482908630e-08 5.719232895192765343e-08 4.648951689647936438e-07 3.488160195870101718e-07 2.775527734244489057e-08 1.432893720325059676e-08 1.868668254665406540e-08
1.216000000000000000e+03 5.138785386860673524e-09 8.886403911354507433e-08 5.720815698356548185e-08 4.650954219450271569e-07 3.491544315348162912e-07 2.778348160150484935e-08 1.433898594729842138e-08 1.870115464850085789e-08
1.217000000000000000e+03 5.131913585414846027e-09 8.889404676646819915e-08 5.722400581013320929e-08 4.652959776154653980e-07 3.494934009360017278e-07 2.781171264667904161e-08 1.434904300862085860e-08 1.871563661676596198e-08
1.218000000000000000e+03 5.125041813877706403e-09 8.892413211325158576e-08 5.723987284397043405e-08 4.654966869848862112e-07 3.498329230880275998e-07 2.783997035883266051e-08 1.435910789700126784e-08 1.873012811649123098e-08
1.219000000000000000e+03 5.118384598542964445e-09 8.895429306637647406e-08 5.725575383170234308e-08 4.656976580672975310e-07 3.501730058106126613e-07 2.786825448659955350e-08 1.436918033840523059e-08 1.874462857338116989e-08
1.220000000000000000e+03 5.111512886314266114e-09 8.898452409399576848e-08 5.727164660443044034e-08 4.658987601536781518e-07 3.505136442171025550e-07 2.789656490900458908e-08 1.437925988542301235e-08 1.875913769416229391e-08
1.221000000000000000e+03 5.104855729565833465e-09 8.901482348085008226e-08 5.728754706189820422e-08 4.661000795454848705e-07 3.508548463488158419e-07 2.792490137072613958e-08 1.438934626038192173e-08 1.877365491661968713e-08
1.222000000000000000e+03 5.098198601858817113e-09 8.904518547563947688e-08 5.730345277457128254e-08 4.663015236313305600e-07 3.511966067362322414e-07 2.795326374418999862e-08 1.439943902545891170e-08 1.878817991433949884e-08
1.223000000000000000e+03 5.091541503121950486e-09 8.907560843942267089e-08 5.731935976280944101e-08 4.665031547085168631e-07 3.515389338308684656e-07 2.798165177535035875e-08 1.440953788910061951e-08 1.880271213608592188e-08
1.224000000000000000e+03 5.084669908353459966e-09 8.910608625343138258e-08 5.733526598162810913e-08 4.667049281343705533e-07 3.518818217005470030e-07 2.801006533450527675e-08 1.441964247081711061e-08 1.881725129366338429e-08
1.225000000000000000e+03 5.078012867629935317e-09 8.913661747609314510e-08 5.735116687457372241e-08 4.669068209907409761e-07 3.522252790933155539e-07 2.803850416789951388e-08 1.442975236535893458e-08 1.883179677137751683e-08
1.226000000000000000e+03 5.071355855663684635e-09 8.916719547504385646e-08 5.736706054429617813e-08 4.671088604508328617e-07 3.525692994985949179e-07 2.806696813779056078e-08 1.443986725181302816e-08 1.884634829111204259e-08
1.227000000000000000e+03 5.064698872384370270e-09 8.919781945736996609e-08 5.738294255384620367e-08 4.673109692268063477e-07 3.529138919942781715e-07 2.809545699063355057e-08 1.444998669636728521e-08 1.886090524751406387e-08
1.228000000000000000e+03 5.058041917721881222e-09 8.922848185626687144e-08 5.739881099908574636e-08 4.675132156902777457e-07 3.532590497190621171e-07 2.812397058958443435e-08 1.446011039051225879e-08 1.887546736002397106e-08
1.229000000000000000e+03 5.051599515112156405e-09 8.925918231679232457e-08 5.741466153771525825e-08 4.677155185216301025e-07 3.536047818360068764e-07 2.815250868322228696e-08 1.447023791297194523e-08 1.889003403187554056e-08
1.230000000000000000e+03 5.044942617190303455e-09 8.928991307531608142e-08 5.743049235327849333e-08 4.679179255298532685e-07 3.539510814810041963e-07 2.818107112616013664e-08 1.448036893203880262e-08 1.890460498606408061e-08
1.231000000000000000e+03 5.038285747676770057e-09 8.932067339786082625e-08 5.744629905838493190e-08 4.681203850002271695e-07 3.542979574753560448e-07 2.820965766410052443e-08 1.449050303882053335e-08 1.891917961709220824e-08
1.232000000000000000e+03 5.031628906502353456e-09 8.935145653025410322e-08 5.746207991311615890e-08 4.683228726008114707e-07 3.546454029810531598e-07 2.823826815238787166e-08 1.450063986247450613e-08 1.893375765452291011e-08
1.233000000000000000e+03 5.025186615972287128e-09 8.938226106351941736e-08 5.747783042776546782e-08 4.685253905449998251e-07 3.549934265724893640e-07 2.826690233093585137e-08 1.451077901776170095e-08 1.894833847657964393e-08
1.234000000000000000e+03 5.018529830987630807e-09 8.941308001822658105e-08 5.749354896230735515e-08 4.687278785523233124e-07 3.553420213959573864e-07 2.829556006152935284e-08 1.452092009972400040e-08 1.896292182451076513e-08
1.235000000000000000e+03 5.012087595947438142e-09 8.944391216187910210e-08 5.750923116829316449e-08 4.689303687278038112e-07 3.556911960544356061e-07 2.832424108156832332e-08 1.453106276305168803e-08 1.897750708819783630e-08
1.236000000000000000e+03 5.005645388410550032e-09 8.947475051689264975e-08 5.752487527235876281e-08 4.691327967690232218e-07 3.560409432651863587e-07 2.835294525075342498e-08 1.454120658745235401e-08 1.899209399142423059e-08
1.237000000000000000e+03 4.998988687060311439e-09 8.950559388858122377e-08 5.754047721083915404e-08 4.693351796166888763e-07 3.563912718311090275e-07 2.838167230427350495e-08 1.455135123026531953e-08 1.900668195157655968e-08
1.238000000000000000e+03 4.992546534609998468e-09 8.953643534017182459e-08 5.755603503434192904e-08 4.695374418108063963e-07 3.567421740285703171e-07 2.841042210431250100e-08 1.456149624843665414e-08 1.902127067233757550e-08
1.239000000000000000e+03 4.986104409462997631e-09 8.956727284918583165e-08 5.757154475098620833e-08 4.697396051796274906e-07 3.570936587884120318e-07 2.843919438956203600e-08 1.457164128608100986e-08 1.903585957801397022e-08
1.240000000000000000e+03 4.979662311553227124e-09 8.959810054530576736e-08 5.758700475774187001e-08 4.699416292115334202e-07 3.574457180774553855e-07 2.846798902096319229e-08 1.458178598153338052e-08 1.905044840755341219e-08
1.241000000000000000e+03 4.973220240814816900e-09 8.962891539236307576e-08 5.760241059051007158e-08 4.701435030090253493e-07 3.577983605823296135e-07 2.849680573239111523e-08 1.459192988690595264e-08 1.906503652900940511e-08
1.242000000000000000e+03 4.966778197182107843e-09 8.965971183554284674e-08 5.761776085938544356e-08 4.703451574089742227e-07 3.581515782662356581e-07 2.852564438142240946e-08 1.460207263230957279e-08 1.907962370113121278e-08
1.243000000000000000e+03 4.960336180589655077e-09 8.969048747111374061e-08 5.763305164381096656e-08 4.705466119036381770e-07 3.585053794745044340e-07 2.855450470629883068e-08 1.461221384952293674e-08 1.909420935101691783e-08
1.244000000000000000e+03 4.953894190972221350e-09 8.972123614455291791e-08 5.764828078213017697e-08 4.707478261194133866e-07 3.588597557902884465e-07 2.858338656850701995e-08 1.462235312964374298e-08 1.910879315258056726e-08
1.245000000000000000e+03 4.947452228264783648e-09 8.975195487138919485e-08 5.766344538234043304e-08 4.709487363929225295e-07 3.592147159541607537e-07 2.861228970740990684e-08 1.463249007413156481e-08 1.912337464399002965e-08
1.246000000000000000e+03 4.941010292402520788e-09 8.978263871264504350e-08 5.767854216700123040e-08 4.711493489418543658e-07 3.595702506192892300e-07 2.864121398596467091e-08 1.464262427654683577e-08 1.913795337507805474e-08
1.247000000000000000e+03 4.934782901791604020e-09 8.981328427353832800e-08 5.769356962443306450e-08 4.713495809798372914e-07 3.599263691801481632e-07 2.867015913734548154e-08 1.465275539561843955e-08 1.915252903098429804e-08
1.248000000000000000e+03 4.928341019150609957e-09 8.984388616027618680e-08 5.770852349197382956e-08 4.715494663542272519e-07 3.602830613514778373e-07 2.869912502896163596e-08 1.466288297380056397e-08 1.916710105276912487e-08
1.249000000000000000e+03 4.922113681082318195e-09 8.987444119963033925e-08 5.772340300996494513e-08 4.717488839831366334e-07 3.606403368505209031e-07 2.872811139784951900e-08 1.467300668711802739e-08 1.918166920836890033e-08
1.250000000000000000e+03 4.915671851407570663e-09 8.990494407659232433e-08 5.773820360557821089e-08 4.719478490694959498e-07 3.609981847678281074e-07 2.875711811419785073e-08 1.468312603982001179e-08 1.919623290339864866e-08
1.251000000000000000e+03 4.909444565629459965e-09 8.993539185382083756e-08 5.775292457381721916e-08 4.721462994256688612e-07 3.613566149174116977e-07 2.878614491339416046e-08 1.469324077287340618e-08 1.921079190942658064e-08
1.252000000000000000e+03 4.903002788667566246e-09 8.996577899953871653e-08 5.776756206270195558e-08 4.723441737594612315e-07 3.617156159863069890e-07 2.881519166462467829e-08 1.470335035446514349e-08 1.922534570888214079e-08
1.253000000000000000e+03 4.896775554928808979e-09 8.999610300400880551e-08 5.778211418246565784e-08 4.725414647255073684e-07 3.620751976326373853e-07 2.884425810548147905e-08 1.471345451216525106e-08 1.923989394152821205e-08
1.254000000000000000e+03 4.890548346979749885e-09 9.002635775523998634e-08 5.779657903506666055e-08 4.727381099299629845e-07 3.624353483716113742e-07 2.887334411147814218e-08 1.472355282369486633e-08 1.925443630686144003e-08
1.255000000000000000e+03 4.884321164758718511e-09 9.005654101451525912e-08 5.781095270560507224e-08 4.729340711150817453e-07 3.627960775096227226e-07 2.890244942537093367e-08 1.473364486173404823e-08 1.926897222049353510e-08
1.256000000000000000e+03 4.877879492196839212e-09 9.008664666466552710e-08 5.782523481718317379e-08 4.731292955329632807e-07 3.631573734368772310e-07 2.893157392035826360e-08 1.474373030936542452e-08 1.928350154783273874e-08
1.257000000000000000e+03 4.871652361519154824e-09 9.011667244083101843e-08 5.783942104346048414e-08 4.733237128902299050e-07 3.635192449868604307e-07 2.896071734314143737e-08 1.475380867917704945e-08 1.929802365832589737e-08
1.258000000000000000e+03 4.865425256385222169e-09 9.014661210589821823e-08 5.785351097952754725e-08 4.735172820851369307e-07 3.638816805957185426e-07 2.898987956556377447e-08 1.476387965862522193e-08 1.931253841212817910e-08
1.259000000000000000e+03 4.859412691928249063e-09 9.017646405727590662e-08 5.786750085397093972e-08 4.737099419328467774e-07 3.642446882917988766e-07 2.901906033526631703e-08 1.477394282006755761e-08 1.932704523861936490e-08
1.260000000000000000e+03 4.853185637429100616e-09 9.020622188541263365e-08 5.788138996722028075e-08 4.739016666118982258e-07 3.646082565735904431e-07 2.904825953486328528e-08 1.478399784338136599e-08 1.934154396844942460e-08
1.261000000000000000e+03 4.846958608292037669e-09 9.023588397038475452e-08 5.789517467114414617e-08 4.740923544027897310e-07 3.649723930273819450e-07 2.907747690505821381e-08 1.479404426474599827e-08 1.935603403949952762e-08
1.262000000000000000e+03 4.840731604456746348e-09 9.026544397586882927e-08 5.790885460711486094e-08 4.742819871880695747e-07 3.653370858103229909e-07 2.910671234117188576e-08 1.480408179690785430e-08 1.937051532466312240e-08
1.263000000000000000e+03 4.834504625863106338e-09 9.029490036044430606e-08 5.792242600027645461e-08 4.744704836620922414e-07 3.657023421352155465e-07 2.913596558676860016e-08 1.481410998810902045e-08 1.938498724685073608e-08
1.264000000000000000e+03 4.828492186298366114e-09 9.032424671784962414e-08 5.793588852237251180e-08 4.746578174642828580e-07 3.660681500495507996e-07 2.916523653391490908e-08 1.482412854063756257e-08 1.939944967950270922e-08
1.265000000000000000e+03 4.822265257740309775e-09 9.035348141214648530e-08 5.794923887773789298e-08 4.748439007013798034e-07 3.664345161046450475e-07 2.919452493471778621e-08 1.483413702448629448e-08 1.941390210095817415e-08
1.266000000000000000e+03 4.816252867556496016e-09 9.038259867489803191e-08 5.796247632290748107e-08 4.750286990742796326e-07 3.668014285205747704e-07 2.922383067808324232e-08 1.484413512215710192e-08 1.942834433535313283e-08
1.267000000000000000e+03 4.810025988797499325e-09 9.041159622824041880e-08 5.797559799186337508e-08 4.752121290537918053e-07 3.671688928894079169e-07 2.925315353098891371e-08 1.485412241929047674e-08 1.944277591388614613e-08
1.268000000000000000e+03 4.804013647760527362e-09 9.044046886546865723e-08 5.798860317339220355e-08 4.753941352064029654e-07 3.675368975329879525e-07 2.928249338044689180e-08 1.486409859316343656e-08 1.945719666211207230e-08
1.269000000000000000e+03 4.797786818565556045e-09 9.046921435510576141e-08 5.800148926637671266e-08 4.755746841294177541e-07 3.679054474483809850e-07 2.931184999164523744e-08 1.487406329398083337e-08 1.947160613848422307e-08
1.270000000000000000e+03 4.791774526442813591e-09 9.049782745371433828e-08 5.801425510712899934e-08 4.757536654760447078e-07 3.682745308625097443e-07 2.934122325984153719e-08 1.488401611504861198e-08 1.948600411986624083e-08
1.271000000000000000e+03 4.785762258557627755e-09 9.052630658469835765e-08 5.802689911886959119e-08 4.759310629018438025e-07 3.686441520256560168e-07 2.937061295814707089e-08 1.489395680762252429e-08 1.950039028204726531e-08
1.272000000000000000e+03 4.779750014852810579e-09 9.055464570835245338e-08 5.803941925430847932e-08 4.761067784659073541e-07 3.690142992505449053e-07 2.940001898307447315e-08 1.490388489630174532e-08 1.951476430133065470e-08
1.273000000000000000e+03 4.773737795271358564e-09 9.058284323251572959e-08 5.805181468840526521e-08 4.762807804858506847e-07 3.693849758753267434e-07 2.942944111244168150e-08 1.491380016473833231e-08 1.952912593907070608e-08
1.274000000000000000e+03 4.767725599756440266e-09 9.061089347904170564e-08 5.806408343788916656e-08 4.764529660533495965e-07 3.697561704108452052e-07 2.945887924741267633e-08 1.492370214649744466e-08 1.954347487937270216e-08
1.275000000000000000e+03 4.761713428251407877e-09 9.063879517945411349e-08 5.807622498965529808e-08 4.766233318239858180e-07 3.701278851823813314e-07 2.948833316495771038e-08 1.493359067929076258e-08 1.955781091745025492e-08
1.276000000000000000e+03 4.755701280699790602e-09 9.066654335499742130e-08 5.808823681374350641e-08 4.767917443607044773e-07 3.705001089952314301e-07 2.951780277817412157e-08 1.494346525147445650e-08 1.957213367921888980e-08
